ID_IBGE,Region,UF,State,Microregion,Mesoregion,City,Latitude,Longitude,Population
3512001,Sudeste,SP,São Paulo,Barretos,Ribeirão Preto,Colina,-20.711443,-48.53867,18601
3512100,Sudeste,SP,São Paulo,Barretos,Ribeirão Preto,Colômbia,-20.1774291,-48.687282200000006,6223
3512209,Sudeste,SP,São Paulo,Limeira,Piracicaba,Conchal,-22.337512,-47.172927,28491
3512308,Sudeste,SP,São Paulo,Botucatu,Bauru,Conchas,-23.0133538,-48.0077595,18138
3512407,Sudeste,SP,São Paulo,Limeira,Piracicaba,Cordeirópolis,-22.4768324,-47.4550551,25116
3512506,Sudeste,SP,São Paulo,Birigui,Araçatuba,Coroados,-21.3554634,-50.2853589,6197
3512605,Sudeste,SP,São Paulo,Itapeva,Itapetininga,Coronel Macedo,-23.630400100000003,-49.313234,4591
3512704,Sudeste,SP,São Paulo,Rio Claro,Piracicaba,Corumbataí,-22.2210521,-47.6249638,4072
3512803,Sudeste,SP,São Paulo,Campinas,Campinas,Cosmópolis,-22.6437398,-47.1972086,74662
3512902,Sudeste,SP,São Paulo,Votuporanga,São José do Rio Preto,Cosmorama,-20.475472,-49.782747,7289
3513009,Sudeste,SP,São Paulo,Itapecerica da Serra,Metropolitana de São Paulo,Cotia,-23.603889,-46.918889,257882
3513108,Sudeste,SP,São Paulo,Ribeirão Preto,Ribeirão Preto,Cravinhos,-21.340278,-47.729444,35858
3513207,Sudeste,SP,São Paulo,Franca,Ribeirão Preto,Cristais Paulista,-20.403569,-47.420915,8803
3513306,Sudeste,SP,São Paulo,Assis,Assis,Cruzália,-22.7434438,-50.7911037,2021
3513405,Sudeste,SP,São Paulo,Guaratinguetá,Vale do Paraíba Paulista,Cruzeiro,-22.5783685,-44.9642044,82895
3513504,Sudeste,SP,São Paulo,Santos,Metropolitana de São Paulo,Cubatão,-23.8857982,-46.4241869,132521
3513603,Sudeste,SP,São Paulo,Paraibuna/Paraitinga,Vale do Paraíba Paulista,Cunha,-23.07753,-44.9567436,21373
3513702,Sudeste,SP,São Paulo,São Carlos,Araraquara,Descalvado,-21.9090404,-47.620324100000005,34097
3513801,Sudeste,SP,São Paulo,São Paulo,Metropolitana de São Paulo,Diadema,-23.681347,-46.62052,429550
3513850,Sudeste,SP,São Paulo,Jales,São José do Rio Preto,Dirce Reis,-20.4664067,-50.606276,1805
3513900,Sudeste,SP,São Paulo,São João da Boa Vista,Campinas,Divinolândia,-21.6604584,-46.7371151,11027
3514007,Sudeste,SP,São Paulo,Araraquara,Araraquara,Dobrada,-21.5180904,-48.3938897,9088
3514106,Sudeste,SP,São Paulo,Jaú,Bauru,Dois Córregos,-22.3697554,-48.3845315,27704
3514205,Sudeste,SP,São Paulo,Jales,São José do Rio Preto,Dolcinópolis,-20.1230736,-50.513261,2108
3514304,Sudeste,SP,São Paulo,São Carlos,Araraquara,Dourado,-22.1124638,-48.3151079,8883
3514403,Sudeste,SP,São Paulo,Dracena,Presidente Prudente,Dracena,-21.483552300000003,-51.5334408,47287
3514502,Sudeste,SP,São Paulo,Bauru,Bauru,Duartina,-22.414562,-49.408355,12421
3514601,Sudeste,SP,São Paulo,Ribeirão Preto,Ribeirão Preto,Dumont,-21.2391417,-47.9747665,10174
3514700,Sudeste,SP,São Paulo,Marília,Marília,Echaporã,-22.4325855,-50.2037693,6026
3514809,Sudeste,SP,São Paulo,Registro,Litoral Sul Paulista,Eldorado,-24.522583,-48.1093489,15592
3514908,Sudeste,SP,São Paulo,Campinas,Campinas,Elias Fausto,-23.0416538,-47.3718002,18095
3514924,Sudeste,SP,São Paulo,Catanduva,São José do Rio Preto,Elisiário,-21.1673392,-49.1111015,3742
3514957,Sudeste,SP,São Paulo,Catanduva,São José do Rio Preto,Embaúba,-20.9819513,-48.837455,2446
3515004,Sudeste,SP,São Paulo,Itapecerica da Serra,Metropolitana de São Paulo,Embu das Artes,-23.6495294,-46.8528497,279264
3515103,Sudeste,SP,São Paulo,Itapecerica da Serra,Metropolitana de São Paulo,Embu-Guaçu,-23.8317997,-46.8156204,70402
3515129,Sudeste,SP,São Paulo,Presidente Prudente,Presidente Prudente,Emilianópolis,-21.831436,-51.483168,3238
3515152,Sudeste,SP,São Paulo,Mogi Mirim,Campinas,Engenheiro Coelho,-22.4896659,-47.2119005,21712
3515186,Sudeste,SP,São Paulo,São João da Boa Vista,Campinas,Espírito Santo do Pinhal,-22.190871,-46.74767,44607
3515194,Sudeste,SP,São Paulo,Ourinhos,Assis,Espírito Santo do Turvo,-22.6939723,-49.429506700000005,4926
3515202,Sudeste,SP,São Paulo,Fernandópolis,São José do Rio Preto,Estrela d'Oeste,-20.2860692,-50.3986216,8420
3515301,Sudeste,SP,São Paulo,Presidente Prudente,Presidente Prudente,Estrela do Norte,-22.4886301,-51.6606857,2774
3515350,Sudeste,SP,São Paulo,Presidente Prudente,Presidente Prudente,Euclides da Cunha Paulista,-22.55452,-52.59277900000001,9280
3515400,Sudeste,SP,São Paulo,Ourinhos,Assis,Fartura,-23.390039,-49.5109023,16102
3515509,Sudeste,SP,São Paulo,Fernandópolis,São José do Rio Preto,Fernandópolis,-20.2825647,-50.2500762,69680
3515608,Sudeste,SP,São Paulo,Jaboticabal,Ribeirão Preto,Fernando Prestes,-21.266061,-48.687384,5805
3515657,Sudeste,SP,São Paulo,Marília,Marília,Fernão,-22.3595388,-49.5209504,1739
3515707,Sudeste,SP,São Paulo,Mogi das Cruzes,Metropolitana de São Paulo,Ferraz de Vasconcelos,-23.541056,-46.37097,198661
3515806,Sudeste,SP,São Paulo,Adamantina,Presidente Prudente,Flora Rica,-21.6760063,-51.3804532,1397
3515905,Sudeste,SP,São Paulo,Auriflama,São José do Rio Preto,Floreal,-20.6767063,-50.1455638,2884
3516002,Sudeste,SP,São Paulo,Adamantina,Presidente Prudente,Flórida Paulista,-21.614061,-51.17295479999999,14936
3516101,Sudeste,SP,São Paulo,Assis,Assis,Florínea,-22.9016004,-50.7268005,2631
3516200,Sudeste,SP,São Paulo,Franca,Ribeirão Preto,Franca,-20.5381768,-47.4009795,358539
3516309,Sudeste,SP,São Paulo,Franco da Rocha,Metropolitana de São Paulo,Francisco Morato,-23.2817308,-46.7448996,179372
3516408,Sudeste,SP,São Paulo,Franco da Rocha,Metropolitana de São Paulo,Franco da Rocha,-23.3328038,-46.724446,158438
3516507,Sudeste,SP,São Paulo,Birigui,Araçatuba,Gabriel Monteiro,-21.529943600000003,-50.5533059,2776
3516606,Sudeste,SP,São Paulo,Marília,Marília,Gália,-22.2936976,-49.5516228,6419
3516705,Sudeste,SP,São Paulo,Marília,Marília,Garça,-22.2125766,-49.6547994,44429
3516804,Sudeste,SP,São Paulo,Auriflama,São José do Rio Preto,Gastão Vidigal,-20.7952902,-50.1905016,4911
3516853,Sudeste,SP,São Paulo,Araraquara,Araraquara,Gavião Peixoto,-21.837753600000003,-48.492853,4841
3516903,Sudeste,SP,São Paulo,Auriflama,São José do Rio Preto,General Salgado,-20.6488139,-50.3608101,10855
3517000,Sudeste,SP,São Paulo,Lins,Bauru,Getulina,-21.7988557,-49.9288096,11485
3517109,Sudeste,SP,São Paulo,Birigui,Araçatuba,Glicério,-21.3814805,-50.2100452,4842
3517208,Sudeste,SP,São Paulo,Lins,Bauru,Guaiçara,-21.619537,-49.801287,12416
3517307,Sudeste,SP,São Paulo,Lins,Bauru,Guaimbê,-21.909072,-49.89861,5806
3517406,Sudeste,SP,São Paulo,São Joaquim da Barra,Ribeirão Preto,Guaíra,-20.3245873,-48.3148818,41283
3517505,Sudeste,SP,São Paulo,São José do Rio Preto,São José do Rio Preto,Guapiaçu,-20.79663,-49.2253917,22087
3517604,Sudeste,SP,São Paulo,Capão Bonito,Itapetininga,Guapiara,-24.18921,-48.529549,16896
3517703,Sudeste,SP,São Paulo,Ituverava,Ribeirão Preto,Guará,-20.429049600000003,-47.8250067,21394
3517802,Sudeste,SP,São Paulo,Andradina,Araçatuba,Guaraçaí,-21.031027,-51.2064201,8258
3517901,Sudeste,SP,São Paulo,São José do Rio Preto,São José do Rio Preto,Guaraci,-20.4976771,-48.9452074,11382
3518008,Sudeste,SP,São Paulo,Fernandópolis,São José do Rio Preto,Guarani d'Oeste,-20.0737613,-50.3379634,1996
3518107,Sudeste,SP,São Paulo,Bauru,Bauru,Guarantã,-21.8950705,-49.590107,6685
3518206,Sudeste,SP,São Paulo,Araçatuba,Araçatuba,Guararapes,-21.2537115,-50.64417460000001,33257
3518305,Sudeste,SP,São Paulo,Mogi das Cruzes,Metropolitana de São Paulo,Guararema,-23.4133724,-46.0379249,30465
3518404,Sudeste,SP,São Paulo,Guaratinguetá,Vale do Paraíba Paulista,Guaratinguetá,-22.8057839,-45.190892600000005,123192
3518503,Sudeste,SP,São Paulo,Itapetininga,Itapetininga,Guareí,-23.3718195,-48.184685,19244
3518602,Sudeste,SP,São Paulo,Jaboticabal,Ribeirão Preto,Guariba,-21.35938,-48.23158,40857
3518701,Sudeste,SP,São Paulo,Santos,Metropolitana de São Paulo,Guarujá,-23.9927768,-46.255833200000005,324977
3518800,Sudeste,SP,São Paulo,Guarulhos,Metropolitana de São Paulo,Guarulhos,-23.4430602,-46.524459,1404694
3518859,Sudeste,SP,São Paulo,Ribeirão Preto,Ribeirão Preto,Guatapará,-21.496092,-48.0360685,7760
3518909,Sudeste,SP,São Paulo,Auriflama,São José do Rio Preto,Guzolândia,-20.6491637,-50.6622974,5346
3519006,Sudeste,SP,São Paulo,Tupã,Marília,Herculândia,-22.004508,-50.38627460000001,9649
3519055,Sudeste,SP,São Paulo,Campinas,Campinas,Holambra,-22.633202800000003,-47.0545305,15605
3519071,Sudeste,SP,São Paulo,Campinas,Campinas,Hortolândia,-22.85833,-47.22,237570
3519105,Sudeste,SP,São Paulo,Bauru,Bauru,Iacanga,-21.8928341,-49.02260820000001,12002
3519204,Sudeste,SP,São Paulo,Tupã,Marília,Iacri,-21.8583385,-50.68929310000001,6269
3519253,Sudeste,SP,São Paulo,Avaré,Bauru,Iaras,-22.8742567,-49.15939229999999,9786
3519303,Sudeste,SP,São Paulo,São Carlos,Araraquara,Ibaté,-21.9554092,-47.9989614,35830
3519402,Sudeste,SP,São Paulo,São José do Rio Preto,São José do Rio Preto,Ibirá,-21.0815104,-49.2424619,12639
3519501,Sudeste,SP,São Paulo,Assis,Assis,Ibirarema,-22.8138003,-50.0737669,7926
3519600,Sudeste,SP,São Paulo,Araraquara,Araraquara,Ibitinga,-21.75623,-48.831903,61150
3519709,Sudeste,SP,São Paulo,Piedade,Macro Metropolitana Paulista,Ibiúna,-23.6548363,-47.2210116,80062
3519808,Sudeste,SP,São Paulo,São José do Rio Preto,São José do Rio Preto,Icém,-20.3413103,-49.1970982,8363
3519907,Sudeste,SP,São Paulo,Assis,Assis,Iepê,-22.660165,-51.077881,8228
3520004,Sudeste,SP,São Paulo,Jaú,Bauru,Igaraçu do Tietê,-22.509044,-48.559672,24821
3520103,Sudeste,SP,São Paulo,Ituverava,Ribeirão Preto,Igarapava,-20.041147100000003,-47.7477444,30791
3520202,Sudeste,SP,São Paulo,São José dos Campos,Vale do Paraíba Paulista,Igaratá,-23.2063475,-46.156934,9631
3520301,Sudeste,SP,São Paulo,Registro,Litoral Sul Paulista,Iguape,-24.7042692,-47.5563733,31117
3520400,Sudeste,SP,São Paulo,Caraguatatuba,Vale do Paraíba Paulista,Ilhabela,-23.816628,-45.368685,36194
3520426,Sudeste,SP,São Paulo,Registro,Litoral Sul Paulista,Ilha Comprida,-24.7445292,-47.5525529,11552
3520442,Sudeste,SP,São Paulo,Andradina,Araçatuba,Ilha Solteira,-20.4281001,-51.3410871,26886
3520509,Sudeste,SP,São Paulo,Campinas,Campinas,Indaiatuba,-23.09028,-47.21806,260690
3520608,Sudeste,SP,São Paulo,Presidente Prudente,Presidente Prudente,Indiana,-22.1748508,-51.2534615,4873
3520707,Sudeste,SP,São Paulo,Fernandópolis,São José do Rio Preto,Indiaporã,-19.9802644,-50.2906035,3876
3520806,Sudeste,SP,São Paulo,Adamantina,Presidente Prudente,Inúbia Paulista,-21.7705076,-50.9614046,4045
3520905,Sudeste,SP,São Paulo,Ourinhos,Assis,Ipaussu,-23.0544285,-49.626430600000006,15165
3521002,Sudeste,SP,São Paulo,Sorocaba,Macro Metropolitana Paulista,Iperó,-23.3508977,-47.687611,38771
3521101,Sudeste,SP,São Paulo,Rio Claro,Piracicaba,Ipeúna,-22.4356582,-47.7146714,7824
3521150,Sudeste,SP,São Paulo,São José do Rio Preto,São José do Rio Preto,Ipiguá,-20.657282,-49.3881146,5557
3521200,Sudeste,SP,São Paulo,Capão Bonito,Itapetininga,Iporanga,-24.5843214,-48.594028,4180
3521309,Sudeste,SP,São Paulo,São Joaquim da Barra,Ribeirão Preto,Ipuã,-20.4441839,-48.012504,16794
3521408,Sudeste,SP,São Paulo,Limeira,Piracicaba,Iracemápolis,-22.583234,-47.522963,24982
3521507,Sudeste,SP,São Paulo,Novo Horizonte,São José do Rio Preto,Irapuã,-21.2791964,-49.4101967,8101
3521606,Sudeste,SP,São Paulo,Adamantina,Presidente Prudente,Irapuru,-21.5691828,-51.3494606,8356
3521705,Sudeste,SP,São Paulo,Itapeva,Itapetininga,Itaberá,-23.8621345,-49.1398926,17405
3521804,Sudeste,SP,São Paulo,Avaré,Bauru,Itaí,-23.4172598,-49.0935788,27632
3521903,Sudeste,SP,São Paulo,Novo Horizonte,São José do Rio Preto,Itajobi,-21.312294,-49.0596336,15331
3522000,Sudeste,SP,São Paulo,Jaú,Bauru,Itaju,-21.981684100000003,-48.8046536,3937
3522109,Sudeste,SP,São Paulo,Itanhaém,Litoral Sul Paulista,Itanhaém,-24.1848847,-46.792157200000005,104351
3522158,Sudeste,SP,São Paulo,Capão Bonito,Itapetininga,Itaoca,-24.640969100000003,-48.8410159,3332
3522208,Sudeste,SP,São Paulo,Itapecerica da Serra,Metropolitana de São Paulo,Itapecerica da Serra,-23.7176303,-46.8492435,179574
3522307,Sudeste,SP,São Paulo,Itapetininga,Itapetininga,Itapetininga,-23.588607,-48.048326,167106
3522406,Sudeste,SP,São Paulo,Itapeva,Itapetininga,Itapeva,-23.9849105,-48.8803886,95241
3522505,Sudeste,SP,São Paulo,Osasco,Metropolitana de São Paulo,Itapevi,-23.54888,-46.933889,244131
3522604,Sudeste,SP,São Paulo,Mogi Mirim,Campinas,Itapira,-22.436111,-46.821667,75683
3522653,Sudeste,SP,São Paulo,Capão Bonito,Itapetininga,Itapirapuã Paulista,-24.5735083,-49.1703846,4294
3522703,Sudeste,SP,São Paulo,Araraquara,Araraquara,Itápolis,-21.5958368,-48.8122696,43536
3522802,Sudeste,SP,São Paulo,Itapeva,Itapetininga,Itaporanga,-23.7066252,-49.4895934,15197
3522901,Sudeste,SP,São Paulo,Jaú,Bauru,Itapuí,-22.2346755,-48.7189744,14297
3523008,Sudeste,SP,São Paulo,Andradina,Araçatuba,Itapura,-20.6435211,-51.5084479,4994
3523107,Sudeste,SP,São Paulo,Mogi das Cruzes,Metropolitana de São Paulo,Itaquaquecetuba,-23.4754492,-46.3514033,379082
3523206,Sudeste,SP,São Paulo,Itapeva,Itapetininga,Itararé,-24.114536800000003,-49.3352464,50778
3523305,Sudeste,SP,São Paulo,Itanhaém,Litoral Sul Paulista,Itariri,-24.2900711,-47.176151,17754
3523404,Sudeste,SP,São Paulo,Bragança Paulista,Macro Metropolitana Paulista,Itatiba,-22.9965861,-46.8412042,124254
3523503,Sudeste,SP,São Paulo,Avaré,Bauru,Itatinga,-23.1042417,-48.6134874,21139
3523602,Sudeste,SP,São Paulo,Rio Claro,Piracicaba,Itirapina,-22.2884106,-47.81616583161232,18610
3523701,Sudeste,SP,São Paulo,Franca,Ribeirão Preto,Itirapuã,-20.6406814,-47.21938170000001,6587
3523800,Sudeste,SP,São Paulo,São João da Boa Vista,Campinas,Itobi,-21.730853,-46.9743,7862
3523909,Sudeste,SP,São Paulo,Sorocaba,Macro Metropolitana Paulista,Itu,-23.2638828,-47.298892,177150
3524006,Sudeste,SP,São Paulo,Jundiaí,Macro Metropolitana Paulista,Itupeva,-23.1531055,-47.0580347,64330
3524105,Sudeste,SP,São Paulo,Ituverava,Ribeirão Preto,Ituverava,-20.3366604,-47.7797924,42259
3524204,Sudeste,SP,São Paulo,São Joaquim da Barra,Ribeirão Preto,Jaborandi,-20.6921079,-48.4144076,6963
3524303,Sudeste,SP,São Paulo,Jaboticabal,Ribeirão Preto,Jaboticabal,-21.252037,-48.325223,78029
3524402,Sudeste,SP,São Paulo,São José dos Campos,Vale do Paraíba Paulista,Jacareí,-23.30528,-45.96583,237119
3524501,Sudeste,SP,São Paulo,São José do Rio Preto,São José do Rio Preto,Jaci,-20.8844434,-49.5710544,7322
3524600,Sudeste,SP,São Paulo,Registro,Litoral Sul Paulista,Jacupiranga,-24.703773,-48.0060639,17911
3524709,Sudeste,SP,São Paulo,Campinas,Campinas,Jaguariúna,-22.70374,-46.985062,59921
3524808,Sudeste,SP,São Paulo,Jales,São José do Rio Preto,Jales,-20.2671767,-50.5492435,49291
3524907,Sudeste,SP,São Paulo,Paraibuna/Paraitinga,Vale do Paraíba Paulista,Jambeiro,-23.255641600000004,-45.691992600000006,6828
3525003,Sudeste,SP,São Paulo,Osasco,Metropolitana de São Paulo,Jandira,-23.5282044,-46.9019554,127734
3525102,Sudeste,SP,São Paulo,Ribeirão Preto,Ribeirão Preto,Jardinópolis,-21.025512600000003,-47.7706807,45544
3525201,Sudeste,SP,São Paulo,Bragança Paulista,Macro Metropolitana Paulista,Jarinu,-23.0949584,-46.7148636,31173
3525300,Sudeste,SP,São Paulo,Jaú,Bauru,Jaú,-22.293585,-48.559193,153463
3525409,Sudeste,SP,São Paulo,Franca,Ribeirão Preto,Jeriquara,-20.3104773,-47.5915669,3143
3525508,Sudeste,SP,São Paulo,Bragança Paulista,Macro Metropolitana Paulista,Joanópolis,-22.930004,-46.275208,13453
3525607,Sudeste,SP,São Paulo,Presidente Prudente,Presidente Prudente,João Ramalho,-22.2486157,-50.7677114,4577
3525706,Sudeste,SP,São Paulo,São José do Rio Preto,São José do Rio Preto,José Bonifácio,-23.564091,-46.434766582998,37707
3525805,Sudeste,SP,São Paulo,Lins,Bauru,Júlio Mesquita,-22.0099839,-49.7889446,4824
3525854,Sudeste,SP,São Paulo,Piracicaba,Piracicaba,Jumirim,-23.0843839,-47.7882279,3467
3525904,Sudeste,SP,São Paulo,Jundiaí,Macro Metropolitana Paulista,Jundiaí,-23.1887866,-46.8845122,426935
3526001,Sudeste,SP,São Paulo,Dracena,Presidente Prudente,Junqueirópolis,-21.5109531,-51.4351505,20978
3526100,Sudeste,SP,São Paulo,Registro,Litoral Sul Paulista,Juquiá,-24.3172209,-47.6355618,18627
3526209,Sudeste,SP,São Paulo,Itapecerica da Serra,Metropolitana de São Paulo,Juquitiba,-23.932346,-47.0714217,31844
3526308,Sudeste,SP,São Paulo,Paraibuna/Paraitinga,Vale do Paraíba Paulista,Lagoinha,-23.0898337,-45.1903825,4882
3526407,Sudeste,SP,São Paulo,Tatuí,Itapetininga,Laranjal Paulista,-23.050564,-47.837549,29047
3526506,Sudeste,SP,São Paulo,Araçatuba,Araçatuba,Lavínia,-21.167693300000003,-51.0434733,12581
3526605,Sudeste,SP,São Paulo,Guaratinguetá,Vale do Paraíba Paulista,Lavrinhas,-22.570047,-44.902359,7361
3526704,Sudeste,SP,São Paulo,Limeira,Piracicaba,Leme,-22.185833,-47.39,105273
3526803,Sudeste,SP,São Paulo,Bauru,Bauru,Lençóis Paulista,-22.6029897,-48.8031367,69533
3526902,Sudeste,SP,São Paulo,Limeira,Piracicaba,Limeira,-22.5615068,-47.401766,310783
3527009,Sudeste,SP,São Paulo,Amparo,Campinas,Lindóia,-22.523056,-46.65,8201
3527108,Sudeste,SP,São Paulo,Lins,Bauru,Lins,-21.674187300000003,-49.751893200000005,78978
3527207,Sudeste,SP,São Paulo,Guaratinguetá,Vale do Paraíba Paulista,Lorena,-22.7367652,-45.1070876,89532
3527256,Sudeste,SP,São Paulo,Birigui,Araçatuba,Lourdes,-20.967254500000003,-50.224966,2311
3527306,Sudeste,SP,São Paulo,Jundiaí,Macro Metropolitana Paulista,Louveira,-23.08639,-46.95056,51007
3527405,Sudeste,SP,São Paulo,Adamantina,Presidente Prudente,Lucélia,-21.7211293,-51.0188,22022
3527504,Sudeste,SP,São Paulo,Bauru,Bauru,Lucianópolis,-22.4310459,-49.52192410000001,2412
3527603,Sudeste,SP,São Paulo,Ribeirão Preto,Ribeirão Preto,Luís Antônio,-21.552463,-47.7033894,15628
3527702,Sudeste,SP,São Paulo,Birigui,Araçatuba,Luiziânia,-21.6763356,-50.3269863,5918
3527801,Sudeste,SP,São Paulo,Marília,Marília,Lupércio,-22.4145801,-49.8183516,4608
3527900,Sudeste,SP,São Paulo,Assis,Assis,Lutécia,-22.338378,-50.394007,2623
3528007,Sudeste,SP,São Paulo,Jaú,Bauru,Macatuba,-22.50022,-48.710229,17263
3528106,Sudeste,SP,São Paulo,Nhandeara,São José do Rio Preto,Macaubal,-20.8071616,-49.9648439,8174
3528205,Sudeste,SP,São Paulo,Fernandópolis,São José do Rio Preto,Macedônia,-20.1454034,-50.193911,3686
3528304,Sudeste,SP,São Paulo,Auriflama,São José do Rio Preto,Magda,-20.6444651,-50.2260983,3086
3528403,Sudeste,SP,São Paulo,Sorocaba,Macro Metropolitana Paulista,Mairinque,-23.5401247,-47.1846323,47723
3528502,Sudeste,SP,São Paulo,Franco da Rocha,Metropolitana de São Paulo,Mairiporã,-23.3186111,-46.5866667,103645
3528601,Sudeste,SP,São Paulo,Ourinhos,Assis,Manduri,-23.0059018,-49.317191,9972
3528700,Sudeste,SP,São Paulo,Presidente Prudente,Presidente Prudente,Marabá Paulista,-22.106993600000003,-51.9629504,6039
3528809,Sudeste,SP,São Paulo,Assis,Assis,Maracaí,-22.6112679,-50.6670685,14069
3528858,Sudeste,SP,São Paulo,Novo Horizonte,São José do Rio Preto,Marapoama,-21.2574769,-49.1314719,3097
3528908,Sudeste,SP,São Paulo,Adamantina,Presidente Prudente,Mariápolis,-21.7966708,-51.1831475,4098
3529005,Sudeste,SP,São Paulo,Marília,Marília,Marília,-22.217108,-49.95006,242249
3529104,Sudeste,SP,São Paulo,Jales,São José do Rio Preto,Marinópolis,-20.4408333,-50.8227778,2101
3529203,Sudeste,SP,São Paulo,Presidente Prudente,Presidente Prudente,Martinópolis,-22.146153,-51.170949,26791
3529302,Sudeste,SP,São Paulo,Araraquara,Araraquara,Matão,-21.6033611,-48.3660603,84069
3529401,Sudeste,SP,São Paulo,São Paulo,Metropolitana de São Paulo,Mauá,-23.6669527,-46.4616922,481725
3529500,Sudeste,SP,São Paulo,São José do Rio Preto,São José do Rio Preto,Mendonça,-21.1838813,-49.579059,5638
3529609,Sudeste,SP,São Paulo,Fernandópolis,São José do Rio Preto,Meridiano,-20.3547223,-50.172574,3813
3529658,Sudeste,SP,São Paulo,Jales,São José do Rio Preto,Mesópolis,-19.9662274,-50.6190438,1903
3529708,Sudeste,SP,São Paulo,São Joaquim da Barra,Ribeirão Preto,Miguelópolis,-20.179612,-48.030997,22480
3529807,Sudeste,SP,São Paulo,Jaú,Bauru,Mineiros do Tietê,-22.4133188,-48.450554,13023
3529906,Sudeste,SP,São Paulo,Registro,Litoral Sul Paulista,Miracatu,-24.2839078,-47.4535128,19511
3530003,Sudeste,SP,São Paulo,Fernandópolis,São José do Rio Preto,Mira Estrela,-19.980629800000003,-50.136873,3125
3530102,Sudeste,SP,São Paulo,Andradina,Araçatuba,Mirandópolis,-21.1328313,-51.1029422,29844
3530201,Sudeste,SP,São Paulo,Presidente Prudente,Presidente Prudente,Mirante do Paranapanema,-22.2925861,-51.907143,18415
3530300,Sudeste,SP,São Paulo,São José do Rio Preto,São José do Rio Preto,Mirassol,-20.8141411,-49.507449,60768
3530409,Sudeste,SP,São Paulo,São José do Rio Preto,São José do Rio Preto,Mirassolândia,-20.6147204,-49.462817,4966
3530508,Sudeste,SP,São Paulo,São João da Boa Vista,Campinas,Mococa,-21.464731,-47.002405,69072
3530607,Sudeste,SP,São Paulo,Mogi das Cruzes,Metropolitana de São Paulo,Mogi das Cruzes,-23.5234284,-46.1926671,455587
3530706,Sudeste,SP,São Paulo,Mogi Mirim,Campinas,Mogi Guaçu,-22.372222,-46.9425,154146
3530805,Sudeste,SP,São Paulo,Mogi Mirim,Campinas,Mogi Mirim,-22.433009,-46.9581629,94098
3530904,Sudeste,SP,São Paulo,Piracicaba,Piracicaba,Mombuca,-22.9293093,-47.5650724,3523
3531001,Sudeste,SP,São Paulo,Nhandeara,São José do Rio Preto,Monções,-20.850949,-50.097537,2274
3531100,Sudeste,SP,São Paulo,Itanhaém,Litoral Sul Paulista,Mongaguá,-24.0959454,-46.623436100000006,58567
